TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
792080541,2987485,12528646,34016,30778,3566
792080625,2987770,12901755,35390,45629,4149
792080666,2987422,12551139,33782,30879,4038
792080750,2988449,12564983,34683,30164,3510
792081750,2063832,4477086,2475,39128,3315
792081875,2064592,4835243,3368,16731,6984
792082208,2065153,4647479,4411,16398,6782
793080541,2987552,12304066,29032,30200,3687
793080583,2987586,12645300,35349,31354,4880
793080625,2988264,12706918,30959,30936,4944
793080875,2988775,12920950,34350,43871,6048
793081958,2063270,4560585,3868,21529,5814
793082000,2064223,4609907,2722,19896,5492
793082041,2064673,4578661,3079,42027,3133
793082125,2063357,4648153,2953,19984,6779
794080750,478494,2178847,7806,4020,1358
794080791,466888,2046825,6510,4260,1275
794080875,447775,1991790,7024,4431,1188
794080916,103502,580608,1180,4500,5
794081416,71618,183564,241,1759,129
795080833,2988162,14354778,45902,54817,4950
795081083,2988685,13954684,43593,38466,7031
795081250,2989258,13335166,39367,38688,4762
795081375,2990037,13495333,41365,30196,6350
795081958,2064966,4891204,4376,19765,7896
795082041,2065250,4819827,3094,14275,7826
796080916,2987485,13368682,46812,25307,6901
796081166,2987440,12746838,36742,24943,4339
796081791,2063712,4915730,3018,15952,8243
796081916,2063702,4649664,4089,15341,6920
796082000,2990279,14426492,49173,69115,4812
796082041,2991701,13544593,41125,47388,6032
796082125,1622359,3672321,2802,12390,6494
797080500,2985977,12275208,30815,37436,3577
797080541,2983527,12771162,35414,30353,6853
797080708,2984131,13249843,34147,30473,6854
797081333,2062914,4719686,2720,20409,6024
797081416,2989502,12292664,29304,30087,4361
797081500,2062691,4814138,2978,14438,7890
797081666,2063747,4795852,2459,19838,7071
798080666,2988352,13885862,37511,23938,6915
798080708,2988664,12686845,40955,26216,3694
798080791,2986148,12591112,39195,25153,3820
798080833,2988462,13580042,35237,23624,7053
798081458,2063961,4823945,4222,16013,8014
798081625,1448387,3500682,2777,10960,5581
798081708,392964,913776,484,2293,1366
798081750,1631698,3716469,2686,12250,6033
799080958,987990,4267638,14558,8465,2211
799081208,766237,3029457,13476,7082,1262
799081625,993395,3797406,8850,7566,2196
799081750,509933,1148769,1239,4769,1463
799081875,765747,3188348,9889,22475,520
799082333,512942,1123806,698,2992,2397
799082583,516575,1199985,2192,4278,2085
799082625,515182,1165869,2007,4408,1918
800080916,2986038,12220245,35099,31709,5005
800081083,2985751,13238075,42330,58450,5832
800081250,2988169,12134631,30360,37729,3564
800081375,2989435,12532498,34015,30126,6202
800081958,2062671,4670603,3292,20753,6877
800082083,2064678,4679227,4645,15437,6973
800082125,2062949,4846795,3305,20508,7360
800082250,1717961,3804049,3456,11996,6079
801080541,2986694,13464620,39558,26456,4544
801080583,2986002,12182086,35959,24736,4166
801081291,2988517,13509657,35968,23821,6894
801081416,2062632,3954025,2735,34898,1768
801081458,2062024,4506149,5745,16708,6263
802080583,2988248,13224239,35077,31442,4092
802080625,2988362,11867913,36778,30423,4081
802080833,2969802,12106585,30153,29710,4804
802081000,2957554,12962083,41550,32048,5206
802081916,2064821,4628380,3884,41165,3887
802082083,1998420,4474533,4687,20204,6850
802082333,1793293,4143270,4438,19165,5328
803080583,2987165,12825802,39578,25461,4078
803080625,2988143,13398856,46114,66943,4916
803080791,2988533,12465921,36026,24834,3835
803080958,2987878,13511342,40816,26064,4515
803081666,2063896,4824379,4943,16921,6695
803081958,2063885,4975918,2723,13810,8102
803082041,2064215,4677588,3870,24723,6895
803082083,2063766,4792683,4181,14680,7156
804080958,2988093,13087048,35500,39859,3682
804081083,2989508,12313840,35068,31423,6844
804081250,2989475,12032057,29767,36464,3453
804082208,2064427,4708157,3108,14722,7010
804082250,2993141,12230996,30093,30489,3628
804082375,2065501,4794209,3136,15551,6092
804082666,1763994,4025937,3630,13219,5559
805080583,2985943,11886087,35756,31305,3700
805080666,2986700,13089028,33027,31678,6385
805080750,2983558,12215754,33240,31429,3570
805081625,2061906,4652985,3119,14498,6288
805081666,2063148,4726264,2408,20431,7048
805081833,2990592,13218310,38884,69529,4732
805081958,2063667,4560961,3758,15357,6173
806080625,2988129,13620477,40025,25406,5342
806080750,606609,2357481,8239,4917,1020
806080791,2988461,13103019,39610,23715,6330
806081250,436790,1029247,446,2296,1694
806081416,422114,1051075,791,3985,1132
806081458,380697,866992,531,2215,1505
807080750,2988215,12755735,35748,31657,4596
807081041,2988963,13438745,36162,28784,6973
807081541,2990852,13601980,35870,31977,3993
807081666,2064505,4857242,2612,20912,5715
807082083,2991854,12433835,28705,36992,4220
807082166,2065369,4816494,2979,20996,7070
807082250,2066144,4973587,3774,15653,8407
808080583,2985197,13905156,45300,68105,3953
808080666,2986863,12410511,34231,24619,4292
808080708,2987834,12258870,38034,25792,3830
808080791,2341424,9188570,32662,20711,4065
808081291,1624242,3858854,2634,12102,6412
808081625,1626955,3717557,3460,13117,5721
808081708,1624869,3607747,3817,12927,5755
808081791,1619742,3698499,2348,11667,5222
809080541,938394,3870806,12560,8044,1625
809080583,945992,3885682,7744,7355,1489
809080666,2525039,10704790,31242,21689,5706
809080750,2569933,10606348,30964,21682,3016
809081208,633541,1398554,1169,4927,1579
809081291,638755,1337309,1930,5216,1971
810080708,2988253,13800180,38695,30557,6997
810080750,2988784,13109974,34535,31476,5870
810080916,2989140,12311988,36630,38136,4063
810081083,2989217,13000576,35777,30978,4294
810081958,1736450,4019709,4875,12766,8108
810082041,579560,1229019,1592,3714,2223
810082250,2066005,4982998,2769,21238,6743
811080625,1301183,5634869,14409,11021,2350
811080666,1297419,5584526,20617,12293,2532
811080833,1299649,5907898,19923,11799,2918
811080958,1302751,6010687,20021,12486,2803
811081375,946156,2136781,1385,7110,3324
812080625,1820438,7339959,27347,23981,3022
812080708,1826526,7530349,23165,43560,2463
812080875,1823805,7271964,27505,22886,3130
812081041,1826249,7074756,18818,30086,3351
812081708,1174974,2610648,4051,9130,3929
812081750,1296701,3001941,1367,15212,3733
812081791,1156213,2518838,3478,9222,4148
813080583,1832612,7208215,26640,16799,2636
813080625,1830851,7359565,19558,15825,2293
813080708,1887213,7489075,21858,15738,3404
813080833,1834080,7161154,20181,15661,3175
813081666,1307684,2884516,1818,9096,4586
813081708,1296508,2476897,2003,19068,2665
813084958,1292891,2821372,3267,9159,4600
814080583,2988097,12673488,36814,31747,5298
814080625,1296780,5381496,12374,9936,1815
814080666,2988002,12486778,37976,31705,3930
814081500,888779,2085936,1447,8153,3127
814081541,883690,2167141,1477,6461,3918
814081750,882077,2092398,1746,7970,3222
814081791,2991550,12621397,35218,30953,4795
814081833,46775,53741,477,430,88
815080666,2987999,12750293,41473,26836,4216
815080875,2193567,9208738,25907,18745,3128
815081000,2985539,13560804,40626,26162,4710
815081041,2989288,13695651,40979,26258,4553
815081833,1497825,3555788,2371,12065,5809
815082041,1497055,3242663,2928,28325,2358
815082125,1500285,3473300,2315,11826,5554
816080583,2987531,12613391,35660,31350,4647
816080625,2987926,12320456,30621,31148,3661
816080708,2987059,12415674,37292,32179,3704
816082125,2064011,4475553,2794,36478,3877
816082166,2064339,4761229,2758,20214,7240
816082208,1990178,4298466,5822,16450,7536
817080750,2988625,12989950,35375,32727,4090
817080791,2988261,12121368,35423,34636,4033
817080916,2988791,12519218,34083,52910,5042
817081500,33587,35991,64,184,36
817081958,2991896,12972360,35300,31179,6384
817082083,2064047,4463257,3548,23167,5247
817082208,2064407,4749474,3315,41507,3935
817082250,589528,1352320,863,4535,2137
818080625,2987774,13633289,37083,25963,5163
818080666,1623264,6986667,21194,13005,4460
818080750,2457227,10446946,32297,22071,5866
818080791,2987680,13899341,42593,24171,7688
818081500,1698939,3886091,3468,31509,4267
818081708,1106014,2434092,3366,8428,4445
818081833,1636363,3966951,2598,11751,6741
819080666,2987897,12556314,33303,32128,6691
819080791,2063828,8774549,24996,30864,4230
819080958,2989149,13525209,38832,33294,4059
819081750,8121,8772,0,0,0
819081791,1405553,3142399,2474,16319,4386
819081958,2064966,4818928,2640,39865,4007
820080625,2987695,12730063,36467,25017,4401
820081791,1930,3882,0,0,0
820082208,1611,3895,0,0,0
820082291,3878,3896,0,0,0
821080666,2983222,12685243,32251,30271,6945
821080708,475314,1923777,6215,4146,466
821080875,2988684,11857674,31876,38569,3623
821081708,306437,630420,961,3094,1030
821081791,308270,672419,354,1808,999
821082000,49349,101720,80,334,86
821082083,2984030,14042127,48170,68348,4822
821082250,310930,698756,417,2233,918
822080541,52510,174909,245,472,146
822080666,39974,143186,146,324,146
822081125,17100,24788,55,170,54
822081208,18543,26828,80,172,59
823080708,1603598,7196161,19921,13393,4668
823080750,2988752,12579471,36135,25349,4982
823081083,2953696,12994172,43438,30399,5573
823081625,25865,45121,97,217,127
823082083,74841,169558,120,418,295
823082166,2956720,12778431,41339,25487,7054
824080791,2983899,13015100,30530,29968,7297
824081083,2989019,12171515,31862,38701,3578
824081250,2989637,12714287,33460,31623,4469
824081500,2989367,12970404,37773,35724,3822
824082166,2063915,4737004,3482,16284,6575
824082250,1823409,3996206,2975,13630,6918
825080833,1758187,7084016,20427,14340,3050
825081083,2987907,13077670,36607,25079,5117
825081166,2061737,4694995,2402,14423,7097
825081208,2976515,12681311,34279,24337,3815
825081333,2987456,13232805,37261,28479,4874
825081875,2063549,4717467,2884,14655,6515
825081916,210372,483835,326,1254,1063
825082000,1182524,2616475,3073,8228,3790
826080583,2986613,13401398,34854,32328,4380
826080750,347889,1326719,2783,2651,634
826080875,2986705,13175647,40224,36741,4907
826081041,2988798,12707085,34920,31993,4188
826081416,219373,503890,210,1228,759
826081625,214173,491341,238,1238,722
826081666,216396,480676,307,1289,976
826081708,218136,492306,314,1261,763
827080708,1357466,5551368,13174,25590,1733
827081083,2989124,13371358,39870,55287,4946
827081125,2989160,12564302,34755,32141,3688
827081250,2989110,12589522,38043,79254,3391
827081791,86371,163281,805,852,240
827082041,159001,364112,184,891,468
827082208,923654,2175685,2187,13897,2513
828080541,760162,3140293,8448,6690,1074
828080791,764572,2963526,7821,6997,1728
828080958,778675,3424117,12002,6483,1608
828081083,763619,3197863,11333,7216,1075
828081666,404160,902011,996,4033,1431
828081750,535625,1115592,651,3321,2203
828081875,525565,1143701,2040,4583,1984
829080708,2567513,11306168,31789,49308,3483
829080791,2586204,10511566,32367,29600,3376
829081041,2570743,10357913,32144,29505,4227
829081083,2561185,10669939,35230,31566,4349
829081666,285929,682032,315,1603,932
829081916,753502,1668629,1311,5661,2327
829082166,1737689,4001868,2339,19571,6249
830080916,2988340,12254900,38887,24778,4007
830081208,2988730,13788172,42547,26378,4879
830081750,2063611,4926886,3002,14523,7113
830081916,2064416,4742971,6064,17711,7226
830082208,2991333,13691772,41035,29068,4423
830082250,2064299,4990086,4575,14931,8135
830082291,2992591,13879039,47881,48283,7169
830082583,2065403,4735582,4385,15790,7849
831080583,2983049,12896098,32763,32516,6529
831080958,2984139,13073281,39894,37392,3916
831081541,2062431,4835119,3966,14986,7701
831081625,2063780,4752325,3735,16571,6535
831081875,2990991,13196201,38878,34297,5202
831082000,2990303,13374549,37220,33642,4081
831082041,2062916,4667742,2877,22209,6228
832080791,2987641,12673342,34996,36341,4113
832080958,2985225,12441780,35492,33426,4138
832081125,2985513,14144653,43773,76940,3669
832081375,2989975,12724249,34257,39687,6674
832082166,2064706,4659661,3490,22003,5714
832082208,2063890,4791359,3465,21628,5885
832082250,2064496,4707998,3053,16917,6825
832082291,2065594,4718746,2504,21399,6780
833080583,2986030,12382660,35763,24472,4330
833080666,2367402,10377771,33185,22569,3620
833080750,2364468,10450628,29783,19257,5611
833080875,2987748,13302507,39907,25999,4015
833081541,1611440,3796951,2678,12378,6139
833081625,1607595,3711937,2701,12249,5538
833081666,1609847,3661711,3443,13066,5584
834080666,2987277,14535097,43982,78976,4739
834080708,2988354,12457612,34127,30836,3892
834080875,1726238,8273252,27768,37255,3305
834081000,1714798,7124209,24157,14610,3398
834081833,1179859,2753357,2099,8407,4013
834081875,1174022,2762762,2088,8623,4295
834082000,1176907,2734861,1817,8098,5074
834082041,1157975,2702078,1928,7799,4934
835080625,2986898,12350383,29663,29642,3862
835080791,824209,3251161,6636,14082,2016
835081083,2989091,12266037,32094,35531,3791
835081250,2989126,11591072,30533,31956,6807
835081958,555656,1270338,664,3262,1906
835082083,357785,773993,383,2006,1192
835082208,557717,1280816,437,6633,1610
835082250,554416,1247483,1253,4965,2168
836080625,2986256,12209812,33313,27031,6242
836080666,2986947,12521045,33751,25128,3557
836080916,2988664,11467025,36447,26841,7066
836081583,2063186,4655934,3248,14864,7497
836081708,2063314,4538687,4220,15299,6840
836081916,2992077,12268989,35378,27924,3635
836082000,2063740,4597938,3696,16111,5948
836082208,664422,1431255,1375,5339,3370
837080750,480962,1885876,7536,4063,1015
837080791,522824,2161183,7291,4426,1345
837080958,480587,1926828,7998,4359,1330
837081083,482301,2033432,7902,4776,1136
837081625,363818,839722,569,2379,1152
837081750,366973,777926,636,2224,1248
837081875,253598,572425,836,2921,801
837082000,353650,802880,859,3591,1113
838080958,2988599,12844607,39089,25404,4373
838081083,2988516,13623879,44343,27243,5455
838081375,2988841,13539841,43591,26508,4958
838081875,2063980,4799551,3599,14598,7746
838082083,2064090,4720782,4009,15067,7424
838082166,2992085,12843407,38252,25171,5624
838082333,2065345,4735736,3904,17042,5695
839080708,1935648,8280379,25543,18862,4219
839080833,2987794,12512298,29561,31585,3896
839081291,2988299,12806913,39420,75924,3191
839081416,2985830,13060373,34725,32865,3874
839082208,2064693,4783178,2994,14790,7088
839082291,429366,915191,827,2817,1655
839082333,1321615,3048218,3191,9470,4772
840080666,2987409,12020792,33360,35432,3539
840080708,2986672,11616642,29326,42398,6382
840080750,2988144,12769103,34342,36762,3769
840081000,661558,2584462,5595,19970,1165
840081666,461671,1131007,298,10264,637
840081791,458216,1136890,308,10252,665
840081958,457456,1031707,983,4253,1149
840082000,464931,956719,268,9652,697
841080583,2987898,12834876,34050,23835,3719
841080625,2987809,12117861,34808,26025,6701
841080750,2987257,13951628,40794,37609,6829
841080791,2988168,13656936,43541,29830,4251
841081666,2063848,4739347,4619,17595,5431
841081708,2063304,4010515,2055,31235,1953
842080625,1990259,8158938,26651,35356,3616
842080708,1985889,8826273,31074,39152,4059
842080875,1991652,8660395,25825,25647,4462
842081000,1988838,8032417,20138,23751,4427
842081541,1286486,2863680,2223,11175,3010
842081583,1410206,3265986,2266,9109,5790
843080666,296974,1331572,6180,3441,398
843080791,2265170,9898831,27508,20173,4666
843081125,217610,899116,5487,2860,286
843081250,2263409,9682781,31940,22832,4427
843081750,162659,333301,917,2244,380
844080583,2987962,12635045,35743,35621,5224
844080750,2988048,13350251,37085,34304,4307
844081208,2988397,12917825,36115,36473,4483
844081291,2988355,13112508,39186,36789,3947
844081375,2063134,4560952,2551,21867,6284
844081750,2064001,4456841,3128,15095,4846
845080625,2986345,13417373,39292,37566,4124
845080708,323534,1134654,5388,11497,556
845080791,324969,1385675,1482,2469,1045
845080833,15564,34817,154,386,13
846080583,2988033,13837129,38570,29957,4117
846080666,2023252,10031343,39390,60763,3106
846080750,2988239,13611352,39867,28953,5816
846080875,2988440,13302969,44058,29446,5167
846081500,1396227,3217553,2345,10223,3815
846081666,1350388,3089089,2100,9322,4455
846081708,1381825,3164118,2320,11660,5001
847080791,2988347,12117377,34134,34300,6692
847081083,2988600,12780148,35209,45290,3594
847081750,2064100,4814396,2951,15782,6969
847081833,2064638,4817717,3426,23491,4686
847082083,2992015,12729285,34561,36413,4555
847082125,2992573,12518473,38920,37481,5292
847082166,2065024,4466803,4038,23422,6018
847082250,600445,1245376,680,3375,3371
848080583,2987543,11975125,29662,25089,6534
848080625,2983614,12732030,34917,40299,3628
848080666,2983926,13320424,40028,41521,3557
848080916,2987620,12937472,39790,29834,3614
848081625,2062750,4625037,2884,15836,6437
848081833,2063017,4590888,2699,14199,7414
849080666,2987051,14026513,39465,37433,4004
849080708,2988141,13244336,47248,67767,6316
849080750,2988305,13594689,39488,36348,5879
849080875,2686232,10617972,32482,41041,6490
849081333,684411,1636441,1353,5514,2182
849081625,1852525,4237179,3219,17394,7127
849081666,1834405,4348422,3937,40333,3773
850080541,826341,2948171,7677,15264,1467
850080625,746412,3465983,12035,29203,339
850080666,827158,3171692,7950,15592,1491
850080708,745851,2897475,11699,13925,901
850081375,563986,1257754,429,8450,1462
850081500,530360,1201568,995,7642,1189
850081625,526749,1247174,927,10085,1057
850081833,530906,1254274,626,3250,1693
851080791,2988204,12654068,38900,31586,3839
851081083,2989484,12102306,36874,27117,7345
851081791,2064347,4597294,3722,17676,6702
851081875,2064684,4685714,2738,20809,5361
851082125,2992656,12622361,34244,25340,4460
851082166,2992422,12944819,40702,29655,4787
851082208,2065631,4794730,2475,17266,7205
851082291,680046,1492232,675,3984,2244
852080625,2986729,11748463,34145,34452,6015
852080791,2984229,11948183,28138,41006,3354
852080958,2984541,12670087,34566,37092,3831
852081125,2989069,12916813,38978,38386,3575
852081708,2062721,4618755,3096,16428,6374
852081833,2064080,4756100,3237,22495,6433
852082000,2064323,4605113,2773,15059,6702
852082083,2063761,4769112,2463,22388,7290
853080583,2987997,12072974,35748,25090,6772
853080666,803394,3476267,9417,6296,2286
853080708,1031601,4363247,13830,10374,1761
853080875,2987910,13315708,44415,66351,5306
853081666,540205,1213899,679,3034,1710
853081791,714190,1633188,1779,5802,1945
853081875,654308,1438739,1778,5327,1744
854080708,2987463,11636923,30072,42923,5866
854080833,2988726,12593630,34932,35213,5774
854081041,2988845,13056453,38163,37384,4259
854081666,2991010,12676105,37159,32037,6227
854082333,2065019,4838867,2447,22467,6479
854082375,2065539,4688561,5169,17767,5787
854082458,2065139,4763768,2699,23229,5497
855081083,2986115,12169374,32537,33458,4099
855081375,2988964,14067507,44455,68219,3837
855082041,2062982,4791023,3919,23399,4816
855082375,2992863,11908431,34383,34652,5983
855082416,2992607,12360014,34161,45538,3760
855082458,2063953,4666492,2320,22572,5169
855082583,2064375,4825802,2703,23667,4768
856080541,2982568,13274792,40867,29945,3846
856080625,2116962,9253843,29839,21609,3996
856080750,2983296,13234192,40031,29345,5301
856081458,2062924,4735038,3695,15568,4971
856081666,2063119,4806653,3241,15613,6386
856081750,2062683,4699298,3039,16276,5697
856081875,2989586,12026030,38846,27774,6883
856082041,1455623,3383114,2527,11416,4781
857080541,2984060,11858192,28037,41990,6196
857080666,2987704,13157155,36734,37182,4155
857080708,2988287,13248482,38335,37870,4104
857080875,2988970,13339728,39424,37485,3802
857081416,2063302,4749380,2761,23258,5362
857081500,2062926,4819811,3020,14387,7476
857081708,738731,1671057,1442,5960,2598
857081791,747627,1607086,1441,6010,2049
858080500,862074,3911091,13408,9256,1117
858080625,797907,3471950,10899,8006,1710
858080666,715474,2983904,7937,6254,1387
858080750,799614,3631101,11249,8232,1085
858081125,501820,1104846,771,2896,1962
859080625,2987952,12651866,36863,24747,4671
859080791,2988092,13529330,41109,29467,5148
859081083,2989735,13610811,40025,28672,3698
859081250,2989818,13726920,47601,67915,3922
859081750,797400,1735354,1614,6391,2079
859081916,2065602,4697753,2977,15651,6353
860080791,236438,1048474,667,2204,288
860080916,237967,816305,4052,2371,891
860081250,259220,1136180,1150,2365,341
860081666,169365,355018,285,1259,519
860081833,157602,357022,222,1025,410
860082125,186835,376523,744,1316,616
860082166,238726,977317,5178,2659,368
860082291,155514,289300,296,963,982
861080833,534109,2104107,8016,5350,892
861080958,2987206,13703152,46446,67248,5620
861081125,546906,2292577,7403,4956,1828
861081666,549437,2257638,6684,5040,1460
861081833,365090,771760,1050,3810,1382
861082125,366168,822211,526,2398,1486
861082250,358021,632582,1054,2792,1020
861082291,372414,824365,647,2330,1664
862080625,392907,1546679,5849,3685,921
862080666,2986757,13935161,45081,71388,4327
862080708,2987753,12752153,37435,38063,3867
862081250,256810,530721,1682,2329,754
862081583,255713,550076,531,1804,777
862081708,247140,493738,1412,2324,544
862081875,390089,1464705,6036,3520,1048
862082000,262844,564312,339,1648,623
863080708,1313960,4993714,11074,18981,2803
863080833,1314361,5198652,11367,27962,1643
863081000,1668420,6611274,17806,33138,1832
863081625,899896,2072056,763,13550,2122
863081791,890204,1957402,1036,14955,1638
863082041,2992116,11374593,30554,46385,5478
863082083,896898,2090474,900,13014,2309
863082333,895919,2049411,1267,11467,2528
864080708,2988056,12588912,36615,25677,6140
864080791,2987830,13746944,38639,26177,4222
864080833,2987561,13639491,41840,30403,3846
864080875,2984533,12429643,32909,26567,6716
864082125,2064199,4794581,3191,15423,5740
864082208,2063232,4349530,3404,46970,1265
865080625,1081538,4622628,13558,10483,2525
865080708,1044008,4484765,12643,10164,2490
865080750,1043719,4473759,18348,11306,1472
865080833,1058557,4459624,14920,11039,2250
865081625,714627,1564170,1768,5953,2122
865081750,715602,1578591,1624,5470,2783
865081791,615567,1337306,1555,5212,1870
866080541,2987141,12972698,40701,29735,5449
866080625,2987828,13281105,42092,50273,5630
866080666,2987754,13415609,42030,30745,3709
866080750,2988336,13003275,39575,29836,4085
866081541,2063591,4687083,3291,15673,5438
866081708,2063592,4577289,2866,39055,3014
866081750,2063551,4718584,3053,15926,5108
867080500,1837236,8048170,22344,17690,2614
867080583,2987496,12056732,37188,37378,3821
867080625,2987814,12754475,34267,36601,3353
867080750,2988423,11670671,30360,33973,6595
867081333,1239182,2646034,3499,30394,798
867081625,1233804,2738472,1771,8382,4880
867081708,897422,1842990,2732,7673,1887
868080500,2088950,8667533,21579,26153,4389
868080583,2988060,13471666,39005,37739,4209
868080708,2076597,9043758,28824,28956,3852
868080916,2988857,13363436,38060,38463,3808
868081958,1435184,3312984,1963,17636,4900
868082041,1442195,3412522,2951,11376,4592
869080541,2987966,13401879,37967,29261,4457
869080625,2988451,12790911,39874,28588,5268
869080666,2987380,12697250,40929,29401,4554
869081291,2062875,4796536,3955,17348,5748
869081458,2062945,4658190,4034,15326,6980
869081500,944390,2159752,1211,6899,3638
870080583,319271,1241024,1093,2959,922
870080666,2988160,12905152,33444,37562,4162
870080916,2989096,12973058,34015,37208,3850
870081500,2064601,4688426,3541,16205,5371
870081750,2064607,4786537,2588,30544,4664
870081875,2992096,12969433,37644,38935,3769
870082000,191590,356799,183,1069,479
870082041,2065189,4915909,3148,15938,7438
871080666,2987212,12642812,38327,39153,3560
871080750,2984486,12561492,32170,37011,3474
871080875,2988646,13530416,44083,76907,4957
871081041,2989320,11505101,35547,35385,5557
871081708,2063013,4596121,3663,23258,5655
871081833,2064727,4805730,3575,17189,5195
871082166,1007220,2441964,771,14270,3071
872080666,2987827,13755108,40053,29352,4176
872080791,2988155,13554103,38981,29420,5006
872080958,2740643,11466790,30794,24106,6089
872081500,1141971,2545847,2539,8742,3465
872081625,1143333,2669596,1615,8420,5703
872081708,1641160,6396080,24640,15172,3734
872081875,1135545,2583533,1737,7818,4620
873080625,959710,3950367,12383,8744,1438
873080666,905644,3784402,13394,9281,1124
873080750,904165,3815408,13428,9626,1982
873080875,907649,3871165,12716,9600,1265
873081375,536305,1221992,988,4938,1641
873081708,535450,1174489,1471,5030,1278
873081833,632770,1449627,1338,5484,1579
874080791,2988525,12032671,31784,25509,3977
874080958,2988213,12966280,39723,29834,3758
874081125,2989272,12832957,42064,30270,4792
874081833,2063981,4665075,3272,15591,5742
874081958,2064537,4536179,3840,15767,6158
874082208,2992388,13599486,44823,67095,4532
874082291,2064914,4483732,4791,17457,6298
874082458,2066088,4545292,3825,15616,6675
875080666,449440,1914154,7665,5223,936
875080708,842765,3246750,13693,7946,2075
875080791,844443,3772211,11929,8841,1922
875080833,799164,3454523,14277,8637,1956
875081333,621708,1425239,886,3599,2661
875081583,295660,616089,863,2920,673
875081625,477977,1117883,660,3037,1435
875081666,527663,1209666,744,3289,1436
876080750,2988222,13187194,34717,37428,4260
876080833,2988056,13276188,37156,37517,4885
876081000,2988879,12520081,36793,46901,5240
876081416,2989880,13963163,43355,75295,5188
876081916,2064118,4739744,3376,24888,4808
876082041,2064695,4796495,3321,16064,5943
876082166,2064986,4896778,2748,23845,7078
876082250,2065850,4937092,4228,22643,6425
877080916,2988648,13825920,50098,70592,4533
877081083,2987036,12098270,33696,26350,6645
877081458,2989589,13272440,39943,30043,3874
877081541,2989586,13112679,40885,30070,3866
877082250,1189248,2682687,1818,10064,2681
877082375,2064904,4684652,5000,18180,5236
877082541,2064757,4722310,3125,16800,6622
877082583,2064654,4839339,4061,16406,6538
878080625,2987205,11656136,29013,34367,6239
878080666,2985606,12753530,37046,39052,3544
878080791,2579909,10891340,30170,34470,3084
878080916,1016696,4120219,13473,10319,1829
878081375,699962,1497203,1058,4584,1933
878081583,701536,1553626,1239,5639,2364
878081666,707110,1515459,834,4219,2883
878081708,705378,1559881,1091,5447,2671
879080666,1641927,7129518,23843,25822,2331
879080750,1610699,7050803,19531,24598,2059
879081041,1612163,6424795,20016,23831,3180
879081541,1646233,6734688,20238,23947,3505
879081708,1140724,2683755,2348,9289,4283
879082041,1102525,2509308,1992,9111,3060
879082208,1017377,2365716,2236,7842,3038
879082250,1130286,2730115,1826,9098,4501
880080541,1355699,5978942,18341,14124,1719
880080791,2988445,13462862,41082,30175,3947
880080958,2986269,12985515,38852,29001,4370
880081208,2988600,12557989,37963,26369,6082
880081708,932882,2087049,1971,7476,2540
880081833,900111,1993652,1580,7381,2607
880082000,952411,2158049,2000,8974,3335
881080666,2987228,12862081,38644,38045,3811
881080708,2986590,12743136,40869,38211,4583
881080916,394062,1741388,5371,4056,440
881081083,2988852,12271516,33888,47285,4404
881081750,254415,523365,277,1611,846
881081833,258046,518811,446,1710,1143
881081875,256959,550716,395,1718,563
881081958,252797,546672,302,1466,917
882080583,136565,413868,910,1211,267
882080666,2986763,12967744,34260,38439,4271
882080791,2988274,12948440,36355,38193,3833
882081000,2988255,12530301,33610,37880,4902
882081416,103222,196759,473,767,352
882081583,102138,123237,119,388,83
882081708,110042,241504,106,2695,162
883080708,2987728,13359528,41350,28969,4191
883080833,2987163,12619292,39619,49416,4304
883080916,2136496,9543120,30262,21222,2975
883081541,1260315,2933170,2216,10813,3559
883081666,1377022,3171900,3340,11397,4011
883081791,1280163,2995243,1696,8890,4396
883081833,1311317,3052464,2155,11166,3846
884080916,2988598,12699675,36510,53165,5669
884081500,2990178,12628786,33705,48260,3555
884081875,2990842,12325230,41680,39721,3930
884082000,2063969,4786531,2910,24231,5480
884082041,2991905,12574968,36624,47391,3650
884082833,2066421,4839095,3097,24380,4951
884082916,2066411,4486039,4549,25520,5206
884083041,2066612,4897968,2657,23899,5941
885080666,2984206,12668967,33813,38070,4607
885080750,2985822,13783157,42355,74044,4632
885081083,2988506,11902667,32143,36511,5843
885081208,2985525,12630741,35924,34853,4597
885081791,2063962,4707114,4335,20556,5259
885081958,1368871,3024944,1746,13411,4394
885082041,1762976,4019706,2783,16205,4243
885082125,2062709,4675130,4529,17652,5887
886080666,372308,1584355,5114,3374,1001
886080750,344977,1297464,7209,3554,898
886080791,334272,1271322,2070,3125,823
886080833,344143,1529344,5782,3612,761
886081375,243959,493610,893,1766,733
886081458,252406,557541,471,1644,732
886081541,249797,448590,87,4117,9
886081583,143658,308960,237,925,552
887080583,2032367,8558375,24195,28062,3286
887080750,2025870,7997009,24061,39715,2663
887080791,2008816,9238237,29921,47272,3232
887080833,2988136,14052354,46787,77992,4178
887082083,1389284,3238631,2166,9199,5922
887082125,1394870,3319827,1871,29541,3088
888080583,17155,44063,84,146,46
888080625,3769,7716,0,0,0
888081041,4241,3902,0,0,0
889080666,1625001,7035964,21650,25513,3032
889080708,1627721,6093416,21274,19934,3716
889080875,1701883,7213539,25355,17303,3085
889081083,1628464,6198932,20032,20588,3414
