TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
424082083,183787,402433,93,1785,2098
424082291,234475,573114,256,1938,2682
424082416,175404,452899,902,1431,3285
425081083,2984082,7663049,16648,21086,57083
425081291,2123842,5737854,17681,16903,43405
425081625,2796391,7672479,20167,20731,57090
425081708,2989123,10000014,19638,37989,53041
425082291,2063895,4712440,1255,20083,29788
425082416,989849,2517850,556,11218,12344
425082583,2065044,4862897,1351,21045,27824
425082666,2064073,3152989,34099,14302,4064
426080958,199198,531240,1637,1601,4043
426081000,290716,843904,2742,4014,5192
426081041,26758,12355,0,0,0
426081291,1503,3918,0,0,0
426081833,59857,156944,15,418,539
426081958,62176,157075,12,405,586
426082041,47582,77884,88,545,579
426082166,54505,112050,118,995,760
427081083,2582467,9003246,20760,29788,47291
427081208,2223325,6445057,15777,16481,40479
427081375,2989238,7770101,17217,20849,53823
427081875,2063866,4262382,4688,16125,32033
427082208,2064081,4157033,3950,15967,29120
427082375,2032097,7760042,21311,43134,20372
427082416,1116657,2804899,742,11741,12598
427082500,1040327,2563278,578,11922,12227
428081041,2983923,9973123,52325,34850,53429
428081208,930090,2425669,39109,11601,5413
428081291,2987730,7967312,19547,22512,55397
428081916,2062636,4771770,1438,19765,28346
428082166,2064411,3984456,2920,15539,22875
428082250,2991052,9257278,52450,20805,53926
428082291,2064414,4063026,3874,15712,28107
428082375,615099,1203718,1385,5209,8751
429081500,2062178,4322765,4678,16017,30635
429081666,2989589,7267293,14705,16662,40094
429081791,800988,2550211,4851,8375,15716
429082458,1089106,2754010,539,13164,12874
429082625,2065006,5100512,1363,20607,25834
429082750,2064931,4137858,3984,16320,29254
430080958,2262600,7275474,15724,21924,43498
430081125,1818495,5432611,43049,18229,31211
430081416,1623214,4277927,8974,11596,30944
430081583,2116781,7413022,18012,26916,36590
430082250,2065553,4338765,5049,15849,31315
430082333,2063585,4680653,34101,18078,25914
430082500,2063531,4119069,3991,16222,29010
431081375,2989364,9564260,21973,26874,59071
431081583,2989349,9525336,19479,30992,53303
431081708,2988903,7986464,18801,21741,55100
431082291,2064049,4289984,4670,15877,32167
431082500,1139803,2713158,532,10771,15849
431082833,2991722,10426957,25418,36605,51250
431083416,2065345,4253100,2947,17004,21751
432081000,2986989,9851747,20249,28462,56891
432081083,2982955,9654869,21236,29836,58071
432081125,2986374,9778156,54949,32316,55457
432081750,2062898,4064131,3975,13661,26146
433081041,2914170,9178418,50562,29226,53257
433081125,2987939,10046067,20560,33408,55802
433081291,2888417,7968083,54225,35642,24021
433081458,2887778,8995500,16547,30835,50767
433082250,1168219,2683182,745,11786,16924
433082291,1995779,4746319,1233,20496,28434
433082416,1994993,4759085,2543,20616,23806
433082458,1958442,4384406,1278,18484,29074
434081125,2987188,9758854,20853,32201,50964
434081250,2988612,10073210,23191,32188,57074
434081416,2989299,10159392,23015,31620,56246
434082083,2063846,5152917,1231,21514,27093
434082125,2063477,4758867,1218,19969,30191
434082375,2991395,8476783,23274,20476,64769
434082500,2064383,4906076,14694,19827,26854
434082541,2064750,5126161,1223,23251,28036
435080916,2986602,9850499,19631,28092,58234
435081000,2987694,9581236,21435,34179,49874
435081166,2987781,9953571,21576,32735,55934
435081291,2984935,8231335,22906,23084,61336
435082083,2063994,4447606,1274,18325,31101
435082125,2063318,4793987,20724,19751,26682
435082166,1292692,3063707,1025,12969,18368
435082208,1226818,2892325,611,11952,17431
436080916,2987911,9612937,20311,32619,51401
436080958,2987540,9848866,21828,33349,55686
436081083,2988554,9900800,21565,28365,56733
436081458,2988184,9218389,20030,28284,49426
436082583,2064380,5002581,1242,21618,27611
436082625,2064804,4955004,1455,20802,27936
436084000,2066682,3241300,35093,16000,9402
436084041,2066955,3739434,34332,16300,14102
437080958,143874,492028,783,2118,2217
437081208,2988251,10337687,22618,29763,56506
437081375,2989079,10198147,23913,34006,53874
437082333,85595,176365,70,1059,978
437082416,87530,139458,151,1152,994
