TIME,FIXED_CYCLES,FIXED_INSTRUCTIONS,L1D_CACHE_MISS_ST,L1D_CACHE_MISS_LD,BRANCH_MISPRED_NONSPEC
518072208,52651,186428,2867,617,82
518072375,53783,150602,44,92,21
518072541,103631,322920,4737,1298,207
519072208,1894513,6185367,117813,24102,4188
519072291,34262,41816,0,0,0
520072166,294992,985743,12735,2993,927
520072208,1181667,3862925,59885,8947,2814
520072375,88300,264629,4053,1072,174
520072500,89055,126769,0,0,0
520073000,53728,122784,248,1000,54
520073083,70861,176264,262,1150,86
521072208,1823750,5796190,115144,22592,4031
522072250,1054721,3582702,43430,7732,2884
522072375,415867,1327350,21703,8182,1065
522072541,418185,985017,40555,12895,230
522072666,475043,1543549,19632,4382,1389
522072958,295971,813436,680,2973,711
522073291,325669,695383,745,3470,491
522073333,280693,745400,901,3261,594
522073458,327120,797271,1245,4609,769
523072208,46412,145447,38,107,19
523072250,106372,165023,1336,896,0
523072291,271918,914138,11111,2332,708
524072166,692675,2278465,27860,5783,2062
524072333,926655,3132401,38182,7530,2595
524072583,933768,2894645,82631,17314,1493
524072875,928408,3203723,58685,7463,2447
524073083,481739,1203123,17271,3937,635
525072125,104608,159480,0,0,0
525072166,430115,1449745,21663,4158,814
526072250,862147,2898827,37193,7324,2483
526072375,868997,2962531,35019,7281,2221
526072416,685820,2294193,44868,5170,1489
526072458,869285,2778091,82678,18516,1467
526072916,608584,1723499,1671,6276,1398
526073166,591712,1658587,1560,6229,877
526073333,591500,1451203,17790,5557,1094
527072166,203484,458658,36385,14055,130
527072250,447649,779373,37229,12854,137
527072291,60786,183394,1642,1109,192
528072125,76949,104828,0,0,0
528072250,1447288,4324480,95272,21702,2525
528072333,391482,1327715,16954,3580,1096
528072791,34430,89246,112,573,50
529072166,482197,1681446,22618,4276,1077
529072250,493916,1240282,38707,14097,301
529072291,510803,1659064,33213,4423,696
529072375,448780,1340621,32109,3651,1027
530072250,1159610,3674830,94996,20368,2359
530072291,176708,565684,6907,1762,394
530072333,135157,431346,5517,1570,350
531072208,525039,1460863,62949,13096,509
531072291,494431,1520119,60736,15104,571
531072333,531251,1698521,37908,4169,1497
531072375,480400,1393346,30469,3419,701
532072125,1458685,4908680,64523,11917,4053
532072208,1355716,4203431,97011,20588,2948
532072291,1459678,4490562,100870,21066,2965
532072333,1356821,4627376,60053,11547,3765
534072166,541200,1812391,24235,4462,1612
534072208,728861,1479403,42281,14913,341
534072250,497746,1585898,36398,4072,1371
534072875,323121,842521,657,3540,528
534073166,322066,873899,799,3588,489
534073333,327394,780586,17308,3379,410
534073458,508594,710581,35372,12109,43
534073583,326616,714869,10893,2911,257
535072166,349762,1204099,16169,3540,1064
535072208,115280,177334,0,0,0
536072250,1055827,3013643,53623,7557,2301
536072375,48514,66457,0,0,0
536072458,49665,132291,2023,1018,117
536072833,24796,46469,132,488,25
536072958,8311,10177,9,20,1
536073375,39178,38784,258,447,56
536073791,2044,3912,0,0,0
537072083,45343,134486,1537,913,95
537072166,326651,455160,34199,11583,15
537072208,48971,42759,0,0,0
537072250,61362,72222,0,0,0
538072166,362339,1072051,28444,2567,795
538072208,125123,368068,5307,1493,278
538072250,1165993,3605528,89235,18636,2142
539072125,173891,581583,5882,1746,496
539072208,614105,2009376,43050,4903,1509
540072416,1004521,2418229,69633,16767,932
540072583,729305,2467908,29681,6462,1631
540072708,165491,525831,4519,1850,325
540073208,989030,2898497,80239,17665,1363
540073416,504430,1148856,17575,4267,619
541072208,124595,393910,5048,1401,254
541072250,2854,5981,0,0,0
541072291,6043,7546,0,0,0
541072666,1396,3924,0,0,0
